-161:16:05,-161:16:05
-262:11:05,-262:11:05
745:14:04,745:14:04
40:13:00,40:13:00
198:12:01,198:12:01
-826:01:00,-826:01:00
-716:16:03,-716:16:03
477:10:00,477:10:00
40:10:03,40:10:03
64:10:01,64:10:01
694:12:01,694:12:01
437:10:00,437:10:00
-318:12:02,-318:12:02
-453:09:04,-453:09:04
439:14:03,439:14:03
-681:07:01,-681:07:01
-754:07:05,-754:07:05
305:09:04,305:09:04
-7:16:05,-7:16:05
-807:11:01,-807:11:01
252:07:01,252:07:01
-300:11:02,-300:11:02
-154:12:02,-154:12:02
-274:00:00,-274:00:00
108:13:01,108:13:01
624:10:01,624:10:01
-181:14:01,-181:14:01
260:09:01,260:09:01
637:14:02,637:14:02
-47:07:05,-47:07:05
719:10:00,719:10:00
540:12:02,540:12:02
639:14:04,639:14:04
-74:09:03,-74:09:03
676:12:04,676:12:04
-789:08:04,-789:08:04
220:07:04,220:07:04
-398:16:01,-398:16:01
419:15:05,419:15:05
-583:07:02,-583:07:02
279:16:05,279:16:05
-398:10:04,-398:10:04
-553:04:00,-553:04:00
596:16:01,596:16:01
50:07:04,50:07:04
-311:11:04,-311:11:04
536:09:01,536:09:01
-544:16:01,-544:16:01
-109:11:04,-109:11:04
470:07:05,470:07:05
104:07:02,104:07:02
-606:08:05,-606:08:05
-720:02:00,-720:02:00
428:11:02,428:11:02
523:10:00,523:10:00
353:04:00,353:04:00
-704:16:02,-704:16:02
-291:16:05,-291:16:05
762:04:00,762:04:00
115:12:01,115:12:01
-662:14:05,-662:14:05
645:11:04,645:11:04
256:13:01,256:13:01
-506:14:05,-506:14:05
571:16:03,571:16:03
-421:16:02,-421:16:02
502:16:05,502:16:05
819:12:02,819:12:02
-359:10:01,-359:10:01
678:14:01,678:14:01
-47:12:01,-47:12:01
-742:09:00,-742:09:00
202:04:00,202:04:00
-497:14:02,-497:14:02
137:13:00,137:13:00
-797:07:02,-797:07:02
348:10:04,348:10:04
731:13:04,731:13:04
308:03:00,308:03:00
-794:07:05,-794:07:05
-769:15:03,-769:15:03
66:14:04,66:14:04
-745:10:03,-745:10:03
-724:14:02,-724:14:02
-81:13:04,-81:13:04
555:14:02,555:14:02
89:15:02,89:15:02
34:10:05,34:10:05
82:13:04,82:13:04
451:12:03,451:12:03
-451:13:04,-451:13:04
651:15:04,651:15:04
-581:13:05,-581:13:05
807:16:04,807:16:04
-2:06:00,-2:06:00
-595:15:01,-595:15:01
-187:09:00,-187:09:00
72:13:02,72:13:02
-796:09:01,-796:09:01
619:10:03,619:10:03
479:10:02,479:10:02
-546:14:01,-546:14:01
-440:10:04,-440:10:04
-725:04:00,-725:04:00
726:07:03,726:07:03
18:09:00,18:09:00
284:12:02,284:12:02
-585:15:01,-585:15:01
81:09:01,81:09:01
-752:16:05,-752:16:05
75:08:04,75:08:04
-714:09:05,-714:09:05
-559:11:05,-559:11:05
-10:13:05,-10:13:05
-437:08:03,-437:08:03
-233:15:04,-233:15:04
638:14:01,638:14:01
758:10:04,758:10:04
613:09:00,613:09:00
399:11:00,399:11:00
17:08:03,17:08:03
-139:14:01,-139:14:01
-624:13:05,-624:13:05
-264:09:00,-264:09:00
-454:16:01,-454:16:01
-143:15:00,-143:15:00
-442:00:00,-442:00:00
-195:11:01,-195:11:01
273:12:00,273:12:00
739:16:00,739:16:00
-124:16:00,-124:16:00
233:15:05,233:15:05
-489:13:04,-489:13:04
-492:07:04,-492:07:04
629:12:05,629:12:05
582:07:05,582:07:05
-604:10:00,-604:10:00
607:10:05,607:10:05
-289:14:05,-289:14:05
-572:05:00,-572:05:00
-168:16:03,-168:16:03
804:07:00,804:07:00
-227:14:04,-227:14:04
-437:07:00,-437:07:00
811:09:04,811:09:04
96:15:02,96:15:02
805:00:00,805:00:00
573:12:05,573:12:05
354:13:00,354:13:00
326:01:00,326:01:00
711:09:04,711:09:04
-728:09:00,-728:09:00
761:15:02,761:15:02
723:13:01,723:13:01
674:11:01,674:11:01
-747:08:01,-747:08:01
491:12:03,491:12:03
401:09:02,401:09:02
388:14:01,388:14:01
719:12:03,719:12:03
-539:15:01,-539:15:01
-419:10:03,-419:10:03
-162:12:02,-162:12:02
505:14:03,505:14:03
-744:07:01,-744:07:01
775:08:04,775:08:04
803:08:05,803:08:05
335:14:01,335:14:01
333:10:02,333:10:02
-719:11:00,-719:11:00
-255:10:05,-255:10:05
516:10:04,516:10:04
-71:12:00,-71:12:00
607:02:00,607:02:00
571:16:04,571:16:04
707:08:02,707:08:02
-726:09:01,-726:09:01
289:13:03,289:13:03
188:01:00,188:01:00
-646:07:00,-646:07:00
231:11:01,231:11:01
-495:15:04,-495:15:04
-550:08:04,-550:08:04
-732:08:01,-732:08:01
-226:14:05,-226:14:05
-483:07:03,-483:07:03
-242:15:04,-242:15:04
744:06:00,744:06:00
-701:15:03,-701:15:03
-403:09:03,-403:09:03
-736:10:00,-736:10:00
-67:14:01,-67:14:01
823:13:04,823:13:04
-10:00:00,-10:00:00
553:11:04,553:11:04
-503:16:04,-503:16:04
-799:13:04,-799:13:04
-773:13:03,-773:13:03
277:12:00,277:12:00
-706:09:04,-706:09:04
489:12:04,489:12:04
-624:10:01,-624:10:01
392:07:01,392:07:01
662:14:00,662:14:00
187:10:04,187:10:04
-616:13:02,-616:13:02
513:01:00,513:01:00
-721:12:02,-721:12:02
582:15:04,582:15:04
199:14:05,199:14:05
519:03:00,519:03:00
-324:01:00,-324:01:00
569:16:00,569:16:00
-351:01:00,-351:01:00
684:11:03,684:11:03
157:11:03,157:11:03
-27:13:00,-27:13:00
84:08:01,84:08:01
-50:10:04,-50:10:04
-786:15:02,-786:15:02
390:08:00,390:08:00
-208:08:00,-208:08:00
-439:13:04,-439:13:04
809:13:01,809:13:01
682:07:01,682:07:01
2:08:01,2:08:01
432:11:01,432:11:01
-361:13:00,-361:13:00
836:16:04,836:16:04
594:09:01,594:09:01
-473:14:04,-473:14:04
516:12:01,516:12:01
802:12:01,802:12:01
-498:04:00,-498:04:00
-787:11:04,-787:11:04
464:14:01,464:14:01
434:07:03,434:07:03
496:10:03,496:10:03
286:16:03,286:16:03
-710:16:00,-710:16:00
472:11:00,472:11:00
-695:07:02,-695:07:02
821:07:05,821:07:05
-439:04:00,-439:04:00
329:07:05,329:07:05
606:15:01,606:15:01
-601:08:01,-601:08:01
253:07:00,253:07:00
289:15:02,289:15:02
-773:08:02,-773:08:02
-90:11:04,-90:11:04
-275:11:01,-275:11:01
-539:14:01,-539:14:01
87:13:00,87:13:00
-358:12:04,-358:12:04
-521:01:00,-521:01:00
-24:16:05,-24:16:05
-210:13:04,-210:13:04
-542:03:00,-542:03:00
349:00:00,349:00:00
27:10:03,27:10:03
549:15:04,549:15:04
-488:11:03,-488:11:03
-9:13:00,-9:13:00
275:08:02,275:08:02
-818:13:05,-818:13:05
-498:12:00,-498:12:00
83:09:00,83:09:00
-344:11:03,-344:11:03
-406:12:02,-406:12:02
-310:07:03,-310:07:03
-177:15:05,-177:15:05
593:08:02,593:08:02
-21:13:04,-21:13:04
-385:12:00,-385:12:00
787:10:01,787:10:01
-565:14:02,-565:14:02
-292:14:02,-292:14:02
340:13:03,340:13:03
-477:07:02,-477:07:02
535:15:05,535:15:05
-44:08:01,-44:08:01
577:12:00,577:12:00
-376:11:04,-376:11:04
831:14:05,831:14:05
761:11:04,761:11:04
217:10:04,217:10:04
581:08:00,581:08:00
585:07:00,585:07:00
618:07:03,618:07:03
-381:11:01,-381:11:01
-405:09:00,-405:09:00
-603:09:04,-603:09:04
290:13:05,290:13:05
-200:07:02,-200:07:02
291:15:01,291:15:01
-80:12:02,-80:12:02
728:07:04,728:07:04
-503:09:04,-503:09:04
427:05:00,427:05:00
402:10:01,402:10:01
-637:16:03,-637:16:03
58:11:02,58:11:02
-806:16:03,-806:16:03
-14:13:04,-14:13:04
-56:16:02,-56:16:02
803:02:00,803:02:00
-270:08:03,-270:08:03
-672:12:05,-672:12:05
717:16:05,717:16:05
-412:13:02,-412:13:02
262:02:00,262:02:00
-256:09:00,-256:09:00
446:08:04,446:08:04
-512:16:02,-512:16:02
86:10:03,86:10:03
-19:16:05,-19:16:05
-22:13:05,-22:13:05
-426:05:00,-426:05:00
-273:07:03,-273:07:03
-52:11:03,-52:11:03
697:16:01,697:16:01
-35:11:02,-35:11:02
512:13:01,512:13:01
186:12:03,186:12:03
-224:14:03,-224:14:03
-754:11:03,-754:11:03
-594:14:00,-594:14:00
-501:09:04,-501:09:04
-572:12:05,-572:12:05
818:13:01,818:13:01
399:08:02,399:08:02
263:12:04,263:12:04
239:05:00,239:05:00
112:15:00,112:15:00
-800:14:02,-800:14:02
356:07:04,356:07:04
-434:14:05,-434:14:05
-610:10:04,-610:10:04
-551:15:04,-551:15:04
-620:12:01,-620:12:01
-826:13:03,-826:13:03
808:08:04,808:08:04
-527:05:00,-527:05:00
98:13:01,98:13:01
557:08:00,557:08:00
274:11:05,274:11:05
592:09:00,592:09:00
329:13:01,329:13:01
-227:05:00,-227:05:00
-58:10:01,-58:10:01
-423:11:02,-423:11:02
128:10:05,128:10:05
764:10:00,764:10:00
-726:13:01,-726:13:01
-370:13:00,-370:13:00
447:12:00,447:12:00
-198:12:02,-198:12:02
797:14:05,797:14:05
832:12:04,832:12:04
119:15:05,119:15:05
-9:08:05,-9:08:05
724:07:02,724:07:02
91:13:00,91:13:00
437:12:04,437:12:04
-359:15:01,-359:15:01
42:14:02,42:14:02
-397:10:03,-397:10:03
-367:08:05,-367:08:05
-758:09:00,-758:09:00
383:13:02,383:13:02
-67:16:02,-67:16:02
24:14:04,24:14:04
-810:10:05,-810:10:05
-770:08:01,-770:08:01
44:14:03,44:14:03
-565:14:05,-565:14:05
166:12:01,166:12:01
394:14:01,394:14:01
-337:16:05,-337:16:05
363:02:00,363:02:00
-222:15:03,-222:15:03
614:13:01,614:13:01
481:14:03,481:14:03
-5:07:01,-5:07:01
-623:08:05,-623:08:05
534:07:05,534:07:05
-656:14:00,-656:14:00
209:09:05,209:09:05
-653:14:00,-653:14:00
492:09:04,492:09:04
-433:08:01,-433:08:01
-650:11:03,-650:11:03
457:07:05,457:07:05
-431:13:05,-431:13:05
477:11:00,477:11:00
778:16:02,778:16:02
697:15:00,697:15:00
360:09:05,360:09:05
516:09:00,516:09:00
-808:15:02,-808:15:02
52:08:01,52:08:01
-455:08:05,-455:08:05
-778:11:02,-778:11:02
470:16:02,470:16:02
445:14:02,445:14:02
800:16:00,800:16:00
314:04:00,314:04:00
-84:09:03,-84:09:03
-239:12:03,-239:12:03
-60:16:03,-60:16:03
358:11:01,358:11:01
320:09:02,320:09:02
555:08:03,555:08:03
-151:07:05,-151:07:05
751:08:04,751:08:04
-740:15:03,-740:15:03
491:09:01,491:09:01
-235:07:02,-235:07:02
603:13:05,603:13:05
410:11:02,410:11:02
-234:10:01,-234:10:01
787:16:05,787:16:05
268:10:02,268:10:02
324:07:01,324:07:01
404:15:02,404:15:02
776:00:00,776:00:00
429:08:02,429:08:02
364:14:05,364:14:05
-205:15:04,-205:15:04
-403:10:05,-403:10:05
52:08:00,52:08:00
530:13:00,530:13:00
660:15:01,660:15:01
304:08:01,304:08:01
-538:16:02,-538:16:02
487:12:01,487:12:01
-650:16:00,-650:16:00
108:13:04,108:13:04
-631:09:05,-631:09:05
280:08:00,280:08:00
-514:16:04,-514:16:04
98:11:00,98:11:00
10:10:03,10:10:03
-195:12:03,-195:12:03
-11:07:02,-11:07:02
514:07:03,514:07:03
-315:09:04,-315:09:04
-125:15:03,-125:15:03
-622:07:01,-622:07:01
742:09:04,742:09:04
-681:10:02,-681:10:02
-57:14:04,-57:14:04
-364:03:00,-364:03:00
414:10:03,414:10:03
-192:14:05,-192:14:05
785:15:03,785:15:03
351:13:02,351:13:02
-691:16:02,-691:16:02
-513:12:05,-513:12:05
408:16:02,408:16:02
-820:07:04,-820:07:04
437:09:01,437:09:01
-359:10:05,-359:10:05
-205:10:01,-205:10:01
-310:12:02,-310:12:02
-562:11:01,-562:11:01
444:13:05,444:13:05
594:11:05,594:11:05
570:14:04,570:14:04
-105:11:03,-105:11:03
-638:15:01,-638:15:01
779:14:03,779:14:03
647:15:02,647:15:02
-524:13:01,-524:13:01
-144:13:02,-144:13:02
-473:10:02,-473:10:02
-586:10:03,-586:10:03
-232:07:02,-232:07:02
-122:07:01,-122:07:01
6:11:05,6:11:05
-289:16:00,-289:16:00
447:08:05,447:08:05
345:14:02,345:14:02
778:01:00,778:01:00
-776:14:03,-776:14:03
-823:14:01,-823:14:01
-316:07:03,-316:07:03
302:13:01,302:13:01
74:09:04,74:09:04
379:11:02,379:11:02
-85:16:04,-85:16:04
-279:16:04,-279:16:04
187:05:00,187:05:00
163:14:01,163:14:01
501:07:01,501:07:01
742:15:00,742:15:00
803:08:00,803:08:00
-487:08:02,-487:08:02
220:04:00,220:04:00
-431:08:03,-431:08:03
-496:11:00,-496:11:00
-5:12:04,-5:12:04
800:13:03,800:13:03
630:10:01,630:10:01
461:11:04,461:11:04
638:11:03,638:11:03
-211:15:05,-211:15:05
458:09:01,458:09:01
-15:13:02,-15:13:02
-23:07:04,-23:07:04
-655:11:02,-655:11:02
552:09:02,552:09:02
340:10:04,340:10:04
122:08:01,122:08:01
294:13:02,294:13:02
-158:13:02,-158:13:02
309:07:02,309:07:02
-299:09:04,-299:09:04
-580:09:00,-580:09:00
548:11:05,548:11:05
-105:09:00,-105:09:00
46:00:00,46:00:00
586:06:00,586:06:00
-324:09:01,-324:09:01
713:14:04,713:14:04
23:13:02,23:13:02
654:11:04,654:11:04
10:04:00,10:04:00
524:13:04,524:13:04
-267:15:04,-267:15:04
-47:07:02,-47:07:02
-792:08:05,-792:08:05
423:12:03,423:12:03
302:08:02,302:08:02
-437:13:04,-437:13:04
782:03:00,782:03:00
620:16:02,620:16:02
-355:11:05,-355:11:05
23:07:04,23:07:04
76:10:03,76:10:03
-757:04:00,-757:04:00
-412:14:02,-412:14:02
394:14:05,394:14:05
-732:10:05,-732:10:05
-511:07:05,-511:07:05
-738:16:02,-738:16:02
82:09:05,82:09:05
-454:15:05,-454:15:05
-481:08:02,-481:08:02
-612:10:05,-612:10:05
-788:16:03,-788:16:03
-38:12:01,-38:12:01
-309:12:03,-309:12:03
-106:06:00,-106:06:00
187:13:02,187:13:02
762:11:03,762:11:03
713:10:01,713:10:01
-84:09:00,-84:09:00
685:10:00,685:10:00
-198:08:04,-198:08:04
730:07:01,730:07:01
-423:07:00,-423:07:00
-544:12:05,-544:12:05
-135:14:01,-135:14:01
358:12:00,358:12:00
509:11:02,509:11:02
783:14:03,783:14:03
-329:10:01,-329:10:01
507:14:02,507:14:02
632:14:03,632:14:03
4:08:02,4:08:02
-564:12:03,-564:12:03
551:10:02,551:10:02
41:13:05,41:13:05
-482:09:02,-482:09:02
191:10:02,191:10:02
-668:11:04,-668:11:04
508:10:00,508:10:00
-433:16:02,-433:16:02
280:09:03,280:09:03
56:06:00,56:06:00
-431:09:00,-431:09:00
-705:15:00,-705:15:00
-532:13:05,-532:13:05
518:14:05,518:14:05
-472:07:04,-472:07:04
-15:14:00,-15:14:00
434:14:05,434:14:05
812:13:00,812:13:00
-586:02:00,-586:02:00
211:16:05,211:16:05
284:10:05,284:10:05
-272:13:05,-272:13:05
-112:07:03,-112:07:03
218:08:00,218:08:00
-406:12:05,-406:12:05
-236:15:05,-236:15:05
-75:12:05,-75:12:05
-366:08:04,-366:08:04
612:11:01,612:11:01
-516:07:00,-516:07:00
-300:09:01,-300:09:01
822:08:04,822:08:04
-98:12:03,-98:12:03
295:14:03,295:14:03
-799:07:05,-799:07:05
-571:09:04,-571:09:04
-276:14:01,-276:14:01
-240:09:04,-240:09:04
-350:08:03,-350:08:03
-711:12:03,-711:12:03
57:09:04,57:09:04
-618:13:04,-618:13:04
-351:13:02,-351:13:02
-320:07:05,-320:07:05
-742:11:05,-742:11:05
-502:08:01,-502:08:01
343:10:05,343:10:05
-541:16:05,-541:16:05
-105:07:02,-105:07:02
39:07:02,39:07:02
-55:13:02,-55:13:02
-511:15:05,-511:15:05
-297:07:04,-297:07:04
-453:13:04,-453:13:04
173:05:00,173:05:00
798:08:03,798:08:03
-566:08:03,-566:08:03
-800:08:03,-800:08:03
691:01:00,691:01:00
719:10:01,719:10:01
396:07:00,396:07:00
-254:03:00,-254:03:00
-445:09:00,-445:09:00
496:10:02,496:10:02
11:14:04,11:14:04
-88:14:05,-88:14:05
-826:04:00,-826:04:00
77:14:05,77:14:05
233:13:01,233:13:01
-803:14:03,-803:14:03
541:14:05,541:14:05
304:16:05,304:16:05
785:12:00,785:12:00
-585:07:02,-585:07:02
-611:07:02,-611:07:02
-189:07:00,-189:07:00
-700:07:04,-700:07:04
-107:14:05,-107:14:05
-350:12:04,-350:12:04
31:10:02,31:10:02
384:16:04,384:16:04
-408:00:00,-408:00:00
-546:08:01,-546:08:01
-542:01:00,-542:01:00
754:13:05,754:13:05
33:12:01,33:12:01
527:15:01,527:15:01
-203:11:05,-203:11:05
-143:06:00,-143:06:00
-109:11:00,-109:11:00
-25:16:05,-25:16:05
-75:12:02,-75:12:02
219:15:00,219:15:00
-816:15:05,-816:15:05
46:12:04,46:12:04
501:14:05,501:14:05
-749:12:03,-749:12:03
-463:14:02,-463:14:02
445:09:04,445:09:04
-818:00:00,-818:00:00
655:08:04,655:08:04
721:13:00,721:13:00
485:03:00,485:03:00
370:16:01,370:16:01
-535:02:00,-535:02:00
194:14:00,194:14:00
375:12:02,375:12:02
763:15:04,763:15:04
-649:13:02,-649:13:02
-547:14:03,-547:14:03
-105:09:04,-105:09:04
-810:11:03,-810:11:03
698:13:02,698:13:02
50:10:05,50:10:05
761:10:03,761:10:03
-304:07:00,-304:07:00
-425:09:01,-425:09:01
-71:07:02,-71:07:02
-319:07:04,-319:07:04
-77:12:00,-77:12:00
-129:09:04,-129:09:04
-269:09:04,-269:09:04
330:02:00,330:02:00
418:04:00,418:04:00
-638:07:00,-638:07:00
47:07:03,47:07:03
315:16:03,315:16:03
-533:13:05,-533:13:05
-831:16:04,-831:16:04
238:01:00,238:01:00
48:02:00,48:02:00
381:08:00,381:08:00
-824:13:04,-824:13:04
-812:13:04,-812:13:04
761:11:00,761:11:00
594:08:05,594:08:05
498:07:01,498:07:01
-265:13:04,-265:13:04
740:12:01,740:12:01
382:06:00,382:06:00
277:14:03,277:14:03
678:08:02,678:08:02
-71:15:03,-71:15:03
-72:01:00,-72:01:00
659:15:03,659:15:03
-713:13:02,-713:13:02
-797:09:00,-797:09:00
780:13:00,780:13:00
-629:02:00,-629:02:00
683:03:00,683:03:00
372:12:04,372:12:04
-142:10:05,-142:10:05
198:13:02,198:13:02
342:12:05,342:12:05
696:15:01,696:15:01
326:14:00,326:14:00
-651:08:01,-651:08:01
154:13:05,154:13:05
827:08:04,827:08:04
-78:10:02,-78:10:02
-55:11:01,-55:11:01
271:14:03,271:14:03
658:09:00,658:09:00
454:07:00,454:07:00
719:07:00,719:07:00
-625:16:03,-625:16:03
350:12:05,350:12:05
222:16:01,222:16:01
-163:15:05,-163:15:05
-760:14:03,-760:14:03
126:07:01,126:07:01
-287:07:01,-287:07:01
674:12:04,674:12:04
-423:09:05,-423:09:05
-145:04:00,-145:04:00
-808:05:00,-808:05:00
-21:13:00,-21:13:00
-242:11:03,-242:11:03
-322:07:03,-322:07:03
-628:16:05,-628:16:05
177:10:01,177:10:01
-4:16:05,-4:16:05
-790:09:03,-790:09:03
552:13:05,552:13:05
-434:07:01,-434:07:01
160:14:03,160:14:03
778:06:00,778:06:00
211:14:02,211:14:02
626:08:00,626:08:00
429:10:05,429:10:05
-637:03:00,-637:03:00
-811:10:04,-811:10:04
243:11:02,243:11:02
139:10:03,139:10:03
-28:12:02,-28:12:02
242:12:02,242:12:02
513:13:05,513:13:05
-494:14:01,-494:14:01
272:12:01,272:12:01
-818:15:05,-818:15:05
60:10:03,60:10:03
43:12:01,43:12:01
-796:14:00,-796:14:00
464:15:02,464:15:02
-540:13:03,-540:13:03
261:12:04,261:12:04
289:09:00,289:09:00
134:16:00,134:16:00
-373:07:00,-373:07:00
-82:16:04,-82:16:04
-735:09:00,-735:09:00
326:11:01,326:11:01
93:11:00,93:11:00
423:15:02,423:15:02
-154:07:04,-154:07:04
455:09:05,455:09:05
136:12:01,136:12:01
362:13:05,362:13:05
-150:12:04,-150:12:04
-188:07:00,-188:07:00
59:14:01,59:14:01
84:10:04,84:10:04
247:07:01,247:07:01
-294:09:03,-294:09:03
-537:01:00,-537:01:00
-561:13:04,-561:13:04
666:15:02,666:15:02
91:15:01,91:15:01
111:11:05,111:11:05
-282:00:00,-282:00:00
-282:16:04,-282:16:04
-760:10:04,-760:10:04
-295:08:05,-295:08:05
130:15:01,130:15:01
-291:14:04,-291:14:04
250:13:03,250:13:03
248:09:02,248:09:02
-274:16:04,-274:16:04
403:10:01,403:10:01
139:15:01,139:15:01
248:12:05,248:12:05
20:13:03,20:13:03
685:14:02,685:14:02
-632:02:00,-632:02:00
130:14:03,130:14:03
-828:14:00,-828:14:00
-230:15:03,-230:15:03
72:10:00,72:10:00
307:11:00,307:11:00
-163:13:01,-163:13:01
351:10:02,351:10:02
-381:10:00,-381:10:00
780:11:03,780:11:03
-209:11:02,-209:11:02
-430:15:02,-430:15:02
-338:01:00,-338:01:00
320:14:05,320:14:05
-627:09:04,-627:09:04
743:14:04,743:14:04
-625:00:00,-625:00:00
665:13:01,665:13:01
303:12:04,303:12:04
-792:08:01,-792:08:01
-501:16:01,-501:16:01
-33:14:05,-33:14:05
-489:11:02,-489:11:02
826:14:05,826:14:05
-820:09:00,-820:09:00
-100:15:03,-100:15:03
197:11:02,197:11:02
-670:16:00,-670:16:00
-129:09:01,-129:09:01
-4:11:04,-4:11:04
-102:16:01,-102:16:01
-248:16:01,-248:16:01
607:13:00,607:13:00
328:02:00,328:02:00
115:13:02,115:13:02
227:16:04,227:16:04
730:08:02,730:08:02
-582:16:03,-582:16:03
555:04:00,555:04:00
-785:10:01,-785:10:01
198:02:00,198:02:00
-546:10:03,-546:10:03
-224:09:03,-224:09:03
271:15:01,271:15:01
-363:08:05,-363:08:05
831:14:02,831:14:02
-195:08:02,-195:08:02
-350:05:00,-350:05:00
827:10:03,827:10:03
-759:15:03,-759:15:03
-25:08:03,-25:08:03
-582:15:05,-582:15:05
-223:16:03,-223:16:03
-787:05:00,-787:05:00
232:12:05,232:12:05
-770:10:05,-770:10:05
-192:02:00,-192:02:00
-631:12:05,-631:12:05
202:01:00,202:01:00
-699:07:01,-699:07:01
632:08:02,632:08:02
800:15:05,800:15:05
631:08:04,631:08:04
-685:16:03,-685:16:03
-690:10:02,-690:10:02
513:08:05,513:08:05
256:01:00,256:01:00
-342:13:05,-342:13:05
627:14:03,627:14:03
-310:14:01,-310:14:01
-796:12:04,-796:12:04
-300:07:04,-300:07:04
7:15:03,7:15:03
735:12:02,735:12:02
816:11:02,816:11:02
267:07:04,267:07:04
-642:12:05,-642:12:05
-510:07:02,-510:07:02
-344:12:04,-344:12:04
-73:14:01,-73:14:01
-665:01:00,-665:01:00
546:07:03,546:07:03
766:10:05,766:10:05
-122:13:04,-122:13:04
270:13:02,270:13:02
-642:11:04,-642:11:04
86:15:05,86:15:05
-803:14:00,-803:14:00
-563:09:00,-563:09:00
-706:07:05,-706:07:05
-39:15:04,-39:15:04
131:16:00,131:16:00
-421:11:04,-421:11:04
-13:15:03,-13:15:03
66:11:05,66:11:05
139:11:03,139:11:03
58:04:00,58:04:00
-296:16:02,-296:16:02
758:03:00,758:03:00
-230:00:00,-230:00:00
821:06:00,821:06:00
269:10:03,269:10:03
211:12:01,211:12:01
-451:10:02,-451:10:02
-531:09:03,-531:09:03
-220:07:01,-220:07:01
-67:13:02,-67:13:02
-10:03:00,-10:03:00
808:14:04,808:14:04
326:09:04,326:09:04
-594:12:01,-594:12:01
106:15:04,106:15:04
373:01:00,373:01:00
135:08:00,135:08:00
317:11:04,317:11:04
-739:13:01,-739:13:01
-797:15:01,-797:15:01
-376:08:01,-376:08:01
-33:13:03,-33:13:03
717:02:00,717:02:00
-604:10:04,-604:10:04
-645:10:03,-645:10:03
-161:10:02,-161:10:02
626:14:02,626:14:02
509:13:02,509:13:02
641:08:02,641:08:02
117:14:00,117:14:00
-587:11:00,-587:11:00
231:14:04,231:14:04
-121:11:02,-121:11:02
232:07:04,232:07:04
258:16:00,258:16:00
-706:06:00,-706:06:00
49:16:02,49:16:02
817:11:00,817:11:00
206:11:01,206:11:01
-579:13:02,-579:13:02
263:13:02,263:13:02
699:05:00,699:05:00
782:13:05,782:13:05
-595:11:03,-595:11:03
475:08:05,475:08:05
373:12:02,373:12:02
-602:14:03,-602:14:03
-104:03:00,-104:03:00
-153:12:02,-153:12:02
8:07:03,8:07:03
696:10:00,696:10:00
485:11:01,485:11:01
85:10:04,85:10:04
-663:15:01,-663:15:01
719:11:00,719:11:00
-661:12:04,-661:12:04
-766:10:00,-766:10:00
-552:08:02,-552:08:02
-264:16:01,-264:16:01
60:11:01,60:11:01
-805:09:03,-805:09:03
302:04:00,302:04:00
-703:08:01,-703:08:01
-53:12:02,-53:12:02
414:12:04,414:12:04
-666:02:00,-666:02:00
-645:10:02,-645:10:02
-263:09:05,-263:09:05
789:07:05,789:07:05
803:01:00,803:01:00
390:07:03,390:07:03
-750:10:05,-750:10:05
488:04:00,488:04:00
69:11:01,69:11:01
-257:14:01,-257:14:01
-223:13:01,-223:13:01
139:09:03,139:09:03
553:09:03,553:09:03
-350:14:02,-350:14:02
-197:13:01,-197:13:01
191:01:00,191:01:00
532:10:03,532:10:03
587:08:01,587:08:01
-31:12:04,-31:12:04
-432:16:05,-432:16:05
118:09:01,118:09:01
69:13:05,69:13:05
430:15:00,430:15:00
127:11:02,127:11:02
349:09:05,349:09:05
582:08:02,582:08:02
192:10:02,192:10:02
160:13:01,160:13:01
602:12:02,602:12:02
811:10:03,811:10:03
-321:13:04,-321:13:04
-520:11:03,-520:11:03
262:08:01,262:08:01
-425:08:02,-425:08:02
29:15:01,29:15:01
785:09:04,785:09:04
-626:13:02,-626:13:02
785:09:05,785:09:05
521:08:03,521:08:03
624:13:00,624:13:00
141:05:00,141:05:00
-302:08:00,-302:08:00
32:07:04,32:07:04
-191:15:01,-191:15:01
541:13:00,541:13:00
396:12:01,396:12:01
-122:16:03,-122:16:03
493:09:05,493:09:05
-247:07:00,-247:07:00
-574:04:00,-574:04:00
-835:15:05,-835:15:05
773:16:00,773:16:00
654:00:00,654:00:00
-527:16:02,-527:16:02
-142:14:04,-142:14:04
784:16:01,784:16:01
215:06:00,215:06:00
-550:10:03,-550:10:03
420:13:04,420:13:04
381:09:01,381:09:01
252:12:03,252:12:03
655:02:00,655:02:00
-58:04:00,-58:04:00
-198:07:02,-198:07:02
445:10:03,445:10:03
-462:08:03,-462:08:03
127:14:02,127:14:02
-482:09:03,-482:09:03
155:11:05,155:11:05
-702:12:01,-702:12:01
755:13:00,755:13:00
412:09:01,412:09:01
-297:15:03,-297:15:03
225:09:00,225:09:00
-337:08:01,-337:08:01
-44:12:00,-44:12:00
-34:09:01,-34:09:01
-472:14:00,-472:14:00
112:13:02,112:13:02
-427:08:05,-427:08:05
-760:06:00,-760:06:00
-89:07:03,-89:07:03
578:09:03,578:09:03
-705:16:03,-705:16:03
-26:09:05,-26:09:05
73:12:05,73:12:05
630:13:01,630:13:01
323:14:03,323:14:03
-168:10:03,-168:10:03
74:15:05,74:15:05
194:08:05,194:08:05
-778:08:00,-778:08:00
568:10:04,568:10:04
131:15:00,131:15:00
627:13:04,627:13:04
291:03:00,291:03:00
436:13:00,436:13:00
-38:11:04,-38:11:04
-121:10:00,-121:10:00
-250:08:05,-250:08:05
